"","id","category"
"4894","180","26,735[3]"
"4895","180","Location"
"4896","180","Kiel, Schleswig-Holstein, Germany"
"4897","180","Campus"
"4898","180","Urban"
"4899","180","Colors"
"4900","180","Purple and white.mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   "
"4901","180","Website"
"4902","180","www.uni-kiel.de"
"4903","181","Former names"
"4904","181","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"4905","181","Motto"
"4906","181","In lumine Tuo videbimus lumen (Latin)"
"4907","181","Motto in English"
"4908","181","In Thy light shall we see light[2]"
"4909","181","Type"
"4910","181","Royal (1754–1776)Private research university (1776–present)"
"4911","181","Established"
"4912","181","May 25, 1754; 267 years ago (1754-05-25)"
"4913","181","Accreditation"
"4914","181","MSCHE"
"4915","181","Academic affiliations"
"4916","181","AAUURA568 GroupNAICUSpace-grant"
"4917","181","Endowment"
"4918","181","$14.35 billion (2021)[3]"
"4919","181","President"
"4920","181","Lee Bollinger"
"4921","181","Provost"
"4922","181","Mary Cunningham Boyce"
"4923","181","Academic staff"
"4924","181","4,370[4]"
"4925","181","Students"
"4926","181","33,413 (Fall 2019)[5]"
"4927","181","Undergraduates"
"4928","181","6,398 (Fall 2019)[n 1][5]"
"4929","181","Postgraduates"
"4930","181","24,412 (Fall 2019)[5]"
"4931","181","Location"
"4932","181","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"4933","181","Campus"
"4934","181","Urban, total 299 acres (1.21 km2)"
"4935","181","Newspaper"
"4936","181","Columbia Daily Spectator"
"4937","181","Colors"
"4938","181",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"4939","181","Nickname"
"4940","181","Columbia Lions"
"4941","181","Sporting affiliations"
"4942","181","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"4943","181","Mascot"
"4944","181","Roar-ee the Lion"
"4945","181","Website"
"4946","181","columbia.edu"
"4947","182","Former names"
"4948","182","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"4949","182","Motto"
"4950","182","In lumine Tuo videbimus lumen (Latin)"
"4951","182","Motto in English"
"4952","182","In Thy light shall we see light[2]"
"4953","182","Type"
"4954","182","Royal (1754–1776)Private research university (1776–present)"
"4955","182","Established"
"4956","182","May 25, 1754; 267 years ago (1754-05-25)"
"4957","182","Accreditation"
"4958","182","MSCHE"
"4959","182","Academic affiliations"
"4960","182","AAUURA568 GroupNAICUSpace-grant"
"4961","182","Endowment"
"4962","182","$14.35 billion (2021)[3]"
"4963","182","President"
"4964","182","Lee Bollinger"
"4965","182","Provost"
"4966","182","Mary Cunningham Boyce"
"4967","182","Academic staff"
"4968","182","4,370[4]"
"4969","182","Students"
"4970","182","33,413 (Fall 2019)[5]"
"4971","182","Undergraduates"
"4972","182","6,398 (Fall 2019)[n 1][5]"
"4973","182","Postgraduates"
"4974","182","24,412 (Fall 2019)[5]"
"4975","182","Location"
"4976","182","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"4977","182","Campus"
"4978","182","Urban, total 299 acres (1.21 km2)"
"4979","182","Newspaper"
"4980","182","Columbia Daily Spectator"
"4981","182","Colors"
"4982","182",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"4983","182","Nickname"
"4984","182","Columbia Lions"
"4985","182","Sporting affiliations"
"4986","182","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"4987","182","Mascot"
"4988","182","Roar-ee the Lion"
"4989","182","Website"
"4990","182","columbia.edu"
"4991","183","Former names"
"4992","183","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"4993","183","Motto"
"4994","183","In lumine Tuo videbimus lumen (Latin)"
"4995","183","Motto in English"
"4996","183","In Thy light shall we see light[2]"
"4997","183","Type"
"4998","183","Royal (1754–1776)Private research university (1776–present)"
"4999","183","Established"
"5000","183","May 25, 1754; 267 years ago (1754-05-25)"
"5001","183","Accreditation"
"5002","183","MSCHE"
"5003","183","Academic affiliations"
"5004","183","AAUURA568 GroupNAICUSpace-grant"
"5005","183","Endowment"
"5006","183","$14.35 billion (2021)[3]"
"5007","183","President"
"5008","183","Lee Bollinger"
"5009","183","Provost"
"5010","183","Mary Cunningham Boyce"
"5011","183","Academic staff"
"5012","183","4,370[4]"
"5013","183","Students"
"5014","183","33,413 (Fall 2019)[5]"
"5015","183","Undergraduates"
"5016","183","6,398 (Fall 2019)[n 1][5]"
"5017","183","Postgraduates"
"5018","183","24,412 (Fall 2019)[5]"
"5019","183","Location"
"5020","183","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"5021","183","Campus"
"5022","183","Urban, total 299 acres (1.21 km2)"
"5023","183","Newspaper"
"5024","183","Columbia Daily Spectator"
"5025","183","Colors"
"5026","183",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"5027","183","Nickname"
"5028","183","Columbia Lions"
"5029","183","Sporting affiliations"
"5030","183","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"5031","183","Mascot"
"5032","183","Roar-ee the Lion"
"5033","183","Website"
"5034","183","columbia.edu"
"5035","184","Founded"
"5036","184","1995"
"5037","184","Founder"
"5038","184","Stephan Schmidheiny"
"5039","184","Focus"
"5040","184","Sustainable Development"
"5041","184","Location"
"5042","184","Geneva, Switzerland"
"5043","184","Area served "
"5044","184","Global"
"5045","184","Key people"
"5046","184","Peter Bakker (CEO & President)"
"5047","184","Employees  "
"5048","184","51-200"
"5049","184","Website"
"5050","184","www.wbcsd.org "
"5051","185","Abbreviation"
"5052","185","IIASA"
"5053","185","Formation"
"5054","185","1972; 50 years ago (1972)"
"5055","185","Type"
"5056","185","INGO"
"5057","185","Location"
"5058","185","Laxenburg, Austria"
"5059","185","Region served "
"5060","185","Worldwide"
"5061","185","Official language "
"5062","185","English"
"5063","185","Parent organization"
"5064","185","National Member Organizations (NMOs)"
"5065","185","Website"
"5066","185","www.iiasa.ac.at"
"5067","186","Abbreviation"
"5068","186","IIASA"
"5069","186","Formation"
"5070","186","1972; 50 years ago (1972)"
"5071","186","Type"
"5072","186","INGO"
"5073","186","Location"
"5074","186","Laxenburg, Austria"
"5075","186","Region served "
"5076","186","Worldwide"
"5077","186","Official language "
"5078","186","English"
"5079","186","Parent organization"
"5080","186","National Member Organizations (NMOs)"
"5081","186","Website"
"5082","186","www.iiasa.ac.at"
"5083","187","Former names"
"5084","187","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"5085","187","Motto"
"5086","187","In lumine Tuo videbimus lumen (Latin)"
"5087","187","Motto in English"
"5088","187","In Thy light shall we see light[2]"
"5089","187","Type"
"5090","187","Royal (1754–1776)Private research university (1776–present)"
"5091","187","Established"
"5092","187","May 25, 1754; 267 years ago (1754-05-25)"
"5093","187","Accreditation"
"5094","187","MSCHE"
"5095","187","Academic affiliations"
"5096","187","AAUURA568 GroupNAICUSpace-grant"
"5097","187","Endowment"
"5098","187","$14.35 billion (2021)[3]"
"5099","187","President"
"5100","187","Lee Bollinger"
"5101","187","Provost"
"5102","187","Mary Cunningham Boyce"
"5103","187","Academic staff"
"5104","187","4,370[4]"
"5105","187","Students"
"5106","187","33,413 (Fall 2019)[5]"
"5107","187","Undergraduates"
"5108","187","6,398 (Fall 2019)[n 1][5]"
"5109","187","Postgraduates"
"5110","187","24,412 (Fall 2019)[5]"
"5111","187","Location"
"5112","187","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"5113","187","Campus"
"5114","187","Urban, total 299 acres (1.21 km2)"
"5115","187","Newspaper"
"5116","187","Columbia Daily Spectator"
"5117","187","Colors"
"5118","187",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"5119","187","Nickname"
"5120","187","Columbia Lions"
"5121","187","Sporting affiliations"
"5122","187","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"5123","187","Mascot"
"5124","187","Roar-ee the Lion"
"5125","187","Website"
"5126","187","columbia.edu"
"5127","188","Abbreviation"
"5128","188","IIASA"
"5129","188","Formation"
"5130","188","1972; 50 years ago (1972)"
"5131","188","Type"
"5132","188","INGO"
"5133","188","Location"
"5134","188","Laxenburg, Austria"
"5135","188","Region served "
"5136","188","Worldwide"
"5137","188","Official language "
"5138","188","English"
"5139","188","Parent organization"
"5140","188","National Member Organizations (NMOs)"
"5141","188","Website"
"5142","188","www.iiasa.ac.at"
"5143","189","Founded"
"5144","189","1995"
"5145","189","Founder"
"5146","189","Stephan Schmidheiny"
"5147","189","Focus"
"5148","189","Sustainable Development"
"5149","189","Location"
"5150","189","Geneva, Switzerland"
"5151","189","Area served "
"5152","189","Global"
"5153","189","Key people"
"5154","189","Peter Bakker (CEO & President)"
"5155","189","Employees  "
"5156","189","51-200"
"5157","189","Website"
"5158","189","www.wbcsd.org "
"5159","190","Abbreviation"
"5160","190","IIASA"
"5161","190","Formation"
"5162","190","1972; 50 years ago (1972)"
"5163","190","Type"
"5164","190","INGO"
"5165","190","Location"
"5166","190","Laxenburg, Austria"
"5167","190","Region served "
"5168","190","Worldwide"
"5169","190","Official language "
"5170","190","English"
"5171","190","Parent organization"
"5172","190","National Member Organizations (NMOs)"
"5173","190","Website"
"5174","190","www.iiasa.ac.at"
"5175","191","Former names"
"5176","191","Free School (1743-1765)Newark Academy (1765-1833)Newark College (1833-1843)Delaware College (1843-1921)Women's College of Delaware (1914-1921)"
"5177","191","Motto"
"5178","191","Scientia Sol Mentis Est (Latin)"
"5179","191","Motto in English"
"5180","191","""Knowledge is the light of the mind"""
"5181","191","Type"
"5182","191","Public land-grant research university"
"5183","191","Established"
"5184","191","1743; 279 years ago (1743)[1]"
"5185","191","Accreditation"
"5186","191","MSCHE"
"5187","191","Academic affiliations"
"5188","191","ORAUSea-grantSpace-grant"
"5189","191","Endowment"
"5190","191","$1.45 billion (2020)[2]"
"5191","191","President"
"5192","191","Dennis Assanis"
"5193","191","Academic staff"
"5194","191","1,172 (2012)[3]"
"5195","191","Administrative staff"
"5196","191","4,004"
"5197","191","Students"
"5198","191","24,120 (Fall 2018)[4]"
"5199","191","Undergraduates"
"5200","191","18,221 (Fall 2018)[4]"
"5201","191","Postgraduates"
"5202","191","4,164 (Fall 2018)[4]"
"5203","191","Other students"
"5204","191","1,735 (Fall 2018)[4]"
"5205","191","Location"
"5206","191","Newark, Delaware, U.S."
"5207","191","Campus"
"5208","191","Large suburb,[5] 1,996 acres (808 ha)[6]"
"5209","191","Newspaper"
"5210","191","The Review"
"5211","191","Colors"
"5212","191",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   Blue & gold[7]"
"5213","191","Nickname"
"5214","191","Fightin' Blue Hens"
"5215","191","Sporting affiliations"
"5216","191","NCAA Division I FCS – CAAESCHL"
"5217","191","Mascot"
"5218","191","YoUDee"
"5219","191","Website"
"5220","191","www.udel.edu"
"5221","192","Founded"
"5222","192","1995"
"5223","192","Founder"
"5224","192","Stephan Schmidheiny"
"5225","192","Focus"
"5226","192","Sustainable Development"
"5227","192","Location"
"5228","192","Geneva, Switzerland"
"5229","192","Area served "
"5230","192","Global"
"5231","192","Key people"
"5232","192","Peter Bakker (CEO & President)"
"5233","192","Employees  "
"5234","192","51-200"
"5235","192","Website"
"5236","192","www.wbcsd.org "
"5237","193","Former names"
"5238","193","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"5239","193","Motto"
"5240","193","In lumine Tuo videbimus lumen (Latin)"
"5241","193","Motto in English"
"5242","193","In Thy light shall we see light[2]"
"5243","193","Type"
"5244","193","Royal (1754–1776)Private research university (1776–present)"
"5245","193","Established"
"5246","193","May 25, 1754; 267 years ago (1754-05-25)"
"5247","193","Accreditation"
"5248","193","MSCHE"
"5249","193","Academic affiliations"
"5250","193","AAUURA568 GroupNAICUSpace-grant"
"5251","193","Endowment"
"5252","193","$14.35 billion (2021)[3]"
"5253","193","President"
"5254","193","Lee Bollinger"
"5255","193","Provost"
"5256","193","Mary Cunningham Boyce"
"5257","193","Academic staff"
"5258","193","4,370[4]"
"5259","193","Students"
"5260","193","33,413 (Fall 2019)[5]"
"5261","193","Undergraduates"
"5262","193","6,398 (Fall 2019)[n 1][5]"
"5263","193","Postgraduates"
"5264","193","24,412 (Fall 2019)[5]"
"5265","193","Location"
"5266","193","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
